hours,id,name,price,rating,review_count,special_hours,state,cuisine
"[{'open': [{'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",si558gBxg3U0ZnRYHjxGKQ,Addis Paris,,4.5,20,,DC,Cafes
"[{'open': [{'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",si558gBxg3U0ZnRYHjxGKQ,Addis Paris,,4.5,20,,DC,Ethiopian
"[{'open': [{'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",si_pqK5Ogi5MZdO-aN_gXw,ChurchKey,$$,4.0,1396,,DC,American (New)
"[{'open': [{'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",si_pqK5Ogi5MZdO-aN_gXw,ChurchKey,$$,4.0,1396,,DC,Lounges
"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",sic3qQBXzRoMlS-rkk1EUw,Pollo Campero,$,3.0,72,,DC,Latin American
"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",sic3qQBXzRoMlS-rkk1EUw,Pollo Campero,$,3.0,72,,DC,Fast Food
"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",sic3qQBXzRoMlS-rkk1EUw,Pollo Campero,$,3.0,72,,DC,Chicken Shop
"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",sirngn8gAEegIKkWyqz-fg,Mini Sushi Bar,,5.0,7,"[{'date': '2019-11-28', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2019-12-25', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}]",DC,Sushi Bars
"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",sirngn8gAEegIKkWyqz-fg,Mini Sushi Bar,,5.0,7,"[{'date': '2019-11-28', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2019-12-25', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}]",DC,Japanese
"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",smFunDjhQAholGPLkz49wg,PAUL USA,$$,3.5,301,,DC,Bakeries
"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",smFunDjhQAholGPLkz49wg,PAUL USA,$$,3.5,301,,DC,Cafes
"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",smFunDjhQAholGPLkz49wg,PAUL USA,$$,3.5,301,,DC,Desserts
"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",son0Kr5ECjxgWGlO5utgXA,Oki Bowl DC,$$,4.0,570,,DC,Ramen
"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",son0Kr5ECjxgWGlO5utgXA,Oki Bowl DC,$$,4.0,570,,DC,Asian Fusion
"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",spBkfumTxXwpVR5-Dwy7bg,Mi Cuba Cafe,$$,4.5,575,,DC,Latin American
"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",spBkfumTxXwpVR5-Dwy7bg,Mi Cuba Cafe,$$,4.5,575,,DC,Caribbean
"[{'open': [{'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1500', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1130', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",ssN-V7TJkeFp9FbiIPAqzA,TallBoy,,4.5,19,,DC,Bars
"[{'open': [{'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1500', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1130', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",ssN-V7TJkeFp9FbiIPAqzA,TallBoy,,4.5,19,,DC,Sandwiches
"[{'open': [{'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1300', 'end': '0300', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",ssfztGqbEj7TVtQ5NJouYg,The Brixton,$$,3.0,442,,DC,Salad
"[{'open': [{'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1300', 'end': '0300', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",ssfztGqbEj7TVtQ5NJouYg,The Brixton,$$,3.0,442,,DC,Wine Bars
"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 6}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",sv6B_9Q45MA3pEH1YyInIg,Bistrot Lepic & Wine Bar,$$$,4.0,229,"[{'date': '2019-09-02', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2019-09-03', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}]",DC,French
"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 6}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",sv6B_9Q45MA3pEH1YyInIg,Bistrot Lepic & Wine Bar,$$$,4.0,229,"[{'date': '2019-09-02', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2019-09-03', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}]",DC,Wine Bars
"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 6}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",sv6B_9Q45MA3pEH1YyInIg,Bistrot Lepic & Wine Bar,$$$,4.0,229,"[{'date': '2019-09-02', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2019-09-03', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}]",DC,Desserts
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2330', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",sv8KwaWuCIsceJXJqb_t_w,Matchbox - Capitol Hill,$$,4.0,941,,DC,Pizza
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2330', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",sv8KwaWuCIsceJXJqb_t_w,Matchbox - Capitol Hill,$$,4.0,941,,DC,American (New)
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2330', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",sv8KwaWuCIsceJXJqb_t_w,Matchbox - Capitol Hill,$$,4.0,941,,DC,Breakfast & Brunch
"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1600', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",svTDuwd4yflllW45ZS8fGw,Italian Gourmet Deli,$,3.0,50,,DC,Italian
"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1600', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",svTDuwd4yflllW45ZS8fGw,Italian Gourmet Deli,$,3.0,50,,DC,Delis
"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1600', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",svTDuwd4yflllW45ZS8fGw,Italian Gourmet Deli,$,3.0,50,,DC,Breakfast & Brunch
"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1530', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1530', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1530', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1500', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",swENlv9BPJL3KKkvz-GglA,Tenley Bar & Grill,$$,3.5,90,,DC,Bars
"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1530', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1530', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1530', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1500', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",swENlv9BPJL3KKkvz-GglA,Tenley Bar & Grill,$$,3.5,90,,DC,American (New)
"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1530', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1530', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1530', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1500', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",swENlv9BPJL3KKkvz-GglA,Tenley Bar & Grill,$$,3.5,90,,DC,Pizza
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",swTDp8YOl0T_rak6U7nGdA,Korengy,$,4.0,43,,DC,Korean
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",swTDp8YOl0T_rak6U7nGdA,Korengy,$,4.0,43,,DC,Food Stands
"[{'open': [{'is_overnight': False, 'start': '0730', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0730', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0730', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0730', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0730', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",sxNUpaApjh_54-l9RcJRDA,Farmers Fishers Bakers,$$,4.0,3418,,DC,American (New)
"[{'open': [{'is_overnight': False, 'start': '0730', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0730', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0730', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0730', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0730', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",sxNUpaApjh_54-l9RcJRDA,Farmers Fishers Bakers,$$,4.0,3418,,DC,Breakfast & Brunch
"[{'open': [{'is_overnight': False, 'start': '0730', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0730', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0730', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0730', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0730', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",sxNUpaApjh_54-l9RcJRDA,Farmers Fishers Bakers,$$,4.0,3418,,DC,Vegetarian
,sy77D2Yltdn1hXyjWBGZ6A,CHIKO,,5.0,2,,DC,Korean
,sy77D2Yltdn1hXyjWBGZ6A,CHIKO,,5.0,2,,DC,Chinese
"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",szPmbdyWPPPUjNpyFO8ALg,McDonald's,$,2.0,54,,DC,Fast Food
"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",szPmbdyWPPPUjNpyFO8ALg,McDonald's,$,2.0,54,,DC,Burgers
"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",szPmbdyWPPPUjNpyFO8ALg,McDonald's,$,2.0,54,,DC,Coffee & Tea
